0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2015-06-02,8135.819,7926.148,7736.099,7534.617,7720.013,7719.914,8219.463,9148.289,9864.84,10366.216,10465.784,9949.225,10188.036,10435.632,10607.233,10388.754,9953.879,9661.137,9859.23,9738.098,10007.95,10148.402,10008.216,9300.805
2015-06-03,9032.531,8814.55,8541.099,8368.768,8325.373,7994.423,8660.811,9786.71,10650.626,11109.656,11024.155,10602.164,11139.75,11092.2,10850.63,10696.826,10124.351,9760.296,9890.726,9740.032,9885.732,9888.991,9547.608,9094.515
2015-06-04,8874.366,8536.042,8496.455,8193.587,8511.946,8176.34,8495.797,9503.704,10445.807,11127.075,11130.425,10346.739,10644.492,10795.929,10761.268,10547.832,10388.506,10050.291,10294.457,9938.996,10368.018,10515.929,10280.77,9504.285
2015-06-05,9111.562,8922.316,8318.864,8516.07,8182.934,8098.178,8341.615,9410.006,9828.193,9962.535,9483.824,8844.102,8717.098,9058.621,9244.781,9340.681,9494.228,9243.805,9650.047,9427.957,9457.83,9055.162,8686.269,8123.072
2015-06-08,6813.769,6567.001,6448.044,6392.535,6746.92,7191.598,7476.544,8644.897,9296.767,9744.387,9619.321,8830.246,8915.488,9377.534,9528.002,9578.214,9607.867,9440.103,9689.193,9411.118,9441.823,9138.243,8798.508,8208.74
2015-06-09,7981.01,7724.17,7625.685,7569.654,7508.724,7726.627,8835.209,9272.875,9932.107,10431.682,10356.304,9782.302,10051.413,10287.031,10449.497,10251.46,9878.215,9587.651,9543.265,9691.882,9567.534,9517.686,9123.122,8384.069
2015-06-10,8163.418,7998.294,7749.204,7549.851,7721.541,7826.291,8442.208,9368.615,10242.128,10706.518,10624.237,10196.315,10286.798,10675.266,10694.613,10416.359,9842.206,9750.313,10063.272,9902.245,9747.855,9710.936,9457.116,8667.578
2015-06-11,8530.056,8126.063,7821.238,8070.112,8115.432,7740.741,8483.033,9289.189,9965.857,10612.419,10635.676,10055.953,10245.666,10369.472,10298.084,10216.778,10064.807,9657.932,9743.051,9572.318,9601.282,8891.918,8412.703,8013.082
2015-06-12,7888.939,7590.949,7465.789,7442.447,7398.745,7548.207,7780.691,8630.815,9289.688,9822.644,9633.164,8795.263,9448.473,9535.766,9645.057,9532.574,9670.293,9432.588,9635.93,9316.859,9682.816,9538.799,8867.205,8133.49
2015-06-15,7137.36,6995.777,6858.41,6734.324,6791.916,7097.641,7610.842,8756.603,9493.756,9991.23,10060.722,9255.817,9415.014,9870.187,9807.547,9943.532,9825.511,9433.672,9420.166,9311.44,9606.994,9475.411,9110.543,8571.068
2015-06-16,8305.777,7978.345,7828.634,7609.559,7668.854,7702.024,8253.723,9252.549,10032.25,10460.537,10372.031,9799.531,9972.07,10275.519,10398.179,10185.069,9976.35,9556.749,9550.06,9473.628,9667.083,9802.246,9335.168,8737.525
2015-06-17,8343.54,8170.415,7929.836,7937.17,7843.282,7682.962,8034.008,9275.594,10048.081,10600.784,10629.933,9984.307,10353.51,10629.395,10636.862,10491.22,10162.34,9662.258,9708.038,9640.295,10119.391,10112.941,9833.065,9122.364
2015-06-18,8703.582,8509.595,8255.399,8130.128,7990.558,7777.379,8379.584,9434.084,10171.506,10613.937,10738.381,10153.381,10452.499,10657.592,10191.516,10498.076,10044.951,9820.481,9970.854,9849.346,10313.533,10296.905,10066.361,9617.468
2015-06-19,8985.153,8719.441,8440.746,8333.648,8054.912,8132.181,8498.386,9545.359,10259.824,10916.307,10942.733,10380.915,10479.84,10838.415,10384.626,10386.912,10255.418,9935.207,9911.355,10018.737,10312.596,10028.218,9810.194,9082.907
2015-06-22,7950.64,7619.705,7369.531,7238.18,7114.492,7306.487,7693.685,8879.607,9476.203,10036.827,10247.654,9536.327,9585.148,9997.311,10108.622,10045.878,9718.577,9596.384,9553.863,9418.207,9690.483,9494.157,9292.316,8664.034
2015-06-23,8303.904,7817.841,7675.299,7513.127,7377.675,7642.755,8060.379,9088.003,9694.483,10169.859,10236.883,9636.491,9799.652,10173.361,10429.755,10192.708,9909.601,9683.439,9524.475,9574.868,9839.776,9585.775,9297.468,8579.616
2015-06-24,8249.218,7944.218,7777.322,7455.744,7360.107,7400.323,7646.04,8552.655,8896.492,9307.942,9296.597,8078.795,7815.289,8038.972,8381.284,8613.952,9160.345,8822.898,8127.909,7617.988,7607.15,7191.782,6824.485,6391.267
2015-06-25,6191.348,6185.308,6067.994,6040.847,6257.409,6392.219,7060.127,7894.948,8489.432,9011.483,9203.408,8428.877,8370.374,8898.87,9110.737,9462.486,9346.039,9290.191,9304.817,9057.6,8984.468,8856.433,8567.457,7913.083
2015-06-26,7668.337,7353.204,7272.116,7138.014,7251.935,7305.068,7775.559,8834.842,9497.487,10201.498,10106.901,9420.46,9662.648,10053.343,10333.79,9967.125,9622.915,9382.584,9481.859,9446.705,9559.054,9568.144,9458.575,8565.441
2015-06-29,8732.557,8431.675,8176.337,7877.57,7694.534,7801.602,8246.608,9285.738,10202.153,10817.653,10819.351,10441.112,10813.841,11173.148,10977.848,10658.98,10129.69,9646.565,9611.204,9967.118,10534.698,10828.205,10704.808,10043.2
2015-06-30,9527.258,9202.972,8892.896,8620.901,8419.502,8049.971,8414.684,9624.313,10321.715,10954.928,11080.064,10776.281,11027.032,11320.222,11202.15,10849.835,10370.063,9966.389,9882.65,10190.603,10712.719,11045.386,10776.785,10346.022
2015-07-01,9938.788,9700.136,9327.066,8989.06,8745.266,8397.048,8480.457,9707.62,10467.837,11068.958,11032.523,10816.269,11174.506,11492.181,11364.552,10962.09,10371.374,9985.035,10100.224,10446.397,11076.903,11355.592,11169.037,10547.477
2015-07-02,10306.752,10058.278,9730.638,9357.572,9321.07,8677.127,8914.695,10097.267,10817.717,11522.857,11454.334,11169.649,11459.728,11750.299,11675.249,11118.092,10500.369,10193.228,10229.004,10605.566,11128.85,11553.64,11241.092,10590.127
2015-07-03,10480.656,10067.4,9804.06,9623.868,9321.633,9036.803,9168.561,10142.022,10633.448,11177.453,11371.715,11161.486,11229.636,11440.534,11566.583,11109.482,10716.773,10424.439,10381.325,10683.828,11121.46,11408.593,11373.344,10909.571
2015-07-06,6630.589,6463.091,6319.109,6235.936,6257.841,6546.231,7028.941,8319.669,8795.935,9487.704,9600.45,8638.892,8598.05,8974.361,9220.614,9268.696,9123.44,9184.616,9148.33,8893.187,9004.204,8841.111,8451.908,7893.047
2015-07-07,7600.472,7551.345,7325.299,7108.683,7104.586,7220.724,7694.116,8614.0,9203.47,9767.143,9896.287,9009.613,8837.633,9273.612,9474.538,9486.73,9205.277,9136.648,9208.005,9207.731,9221.507,9047.215,8621.687,7830.137
2015-07-08,7706.656,7371.704,7214.838,7103.494,7028.298,7219.974,7617.283,8819.182,9314.375,9940.156,9935.296,9172.884,9272.635,9695.74,9902.255,9822.176,9700.746,9500.555,9553.75,9458.586,9609.002,9601.213,9168.994,8429.754
2015-07-09,8186.274,7934.696,7655.553,7508.738,7338.101,7447.87,7747.995,8853.616,9486.282,10115.48,10131.99,9459.207,9577.43,9958.429,10149.158,10032.29,9644.633,9507.784,9554.592,9495.722,9823.997,9903.229,9652.126,8869.184
2015-07-10,8639.985,8311.92,7956.764,7724.082,7654.16,7767.035,8117.368,9180.66,9807.457,10295.258,10276.874,9580.017,9531.425,9816.834,9916.976,9705.757,9434.419,9306.469,9134.759,9105.233,9265.773,9287.462,8865.3,8258.412
2015-07-13,8207.356,8003.412,7675.301,7760.24,7542.336,7737.197,8321.592,9437.412,10260.549,10807.927,11012.973,10247.89,10404.684,10813.24,10754.704,10530.205,10220.817,9727.584,9826.896,9829.825,10358.279,10622.952,10494.82,9775.357
2015-07-14,9339.939,9005.281,8653.159,8430.112,8218.39,8260.503,8576.608,9583.877,10321.772,10787.165,11030.06,10464.741,10794.349,11185.149,11076.509,10688.89,10349.895,9803.084,10048.745,10149.52,10672.001,10888.331,10558.394,9837.717
2015-07-15,9349.335,9000.067,8834.605,8559.604,8322.211,8292.356,8590.27,9658.635,10351.197,10999.877,11014.197,10497.056,10867.693,11173.427,11204.932,10762.989,10269.994,9729.355,9753.808,9668.731,10204.487,10242.236,10076.6,9252.878
2015-07-16,8950.172,8560.576,8420.959,8016.802,7780.908,7748.959,7984.928,8881.321,9495.649,9974.675,10154.712,9322.796,9425.816,9889.495,10094.095,10031.689,9803.135,9534.777,9524.731,9315.788,9690.591,9562.487,9247.319,8626.759
2015-07-17,8257.619,8000.624,7823.035,7634.916,7500.183,7647.8,8100.808,8897.229,9568.191,10107.562,10175.05,9379.853,9582.869,9949.763,10102.762,9986.773,9778.142,9583.632,9348.2,9222.976,9427.815,9212.034,8958.827,8279.839
2015-07-20,7152.895,6964.467,6833.615,6767.358,6702.646,7167.198,7595.256,8647.248,9281.54,9904.5,10070.029,9098.898,9072.142,9331.556,9636.669,9696.504,9517.233,9383.639,9434.139,9235.302,9299.634,8939.762,8537.178,7979.649
2015-07-21,7563.118,7496.945,7363.124,7175.959,7079.391,7493.989,7775.62,8876.819,9522.89,10128.792,10092.751,9301.36,9291.385,9785.017,9859.787,9553.476,9632.89,9607.19,9361.951,8976.828,9091.609,8752.56,8221.13,7784.055
2015-07-22,7496.704,7336.459,7216.378,7006.494,6985.369,7481.428,7845.982,8217.575,9319.603,9960.766,10150.531,9397.397,9398.891,9859.4,10143.317,10045.803,9807.383,9490.7,9669.508,9632.049,9759.023,9726.001,9507.682,8760.449
2015-07-23,8478.899,8155.712,7880.251,7668.863,7568.838,7754.368,8086.649,9012.659,9497.431,10079.478,10254.002,9302.629,9381.869,9703.797,9952.509,9808.119,9737.902,9670.51,9493.059,9195.807,9436.024,9191.004,8633.955,7905.451
2015-07-24,7568.938,7524.312,7199.705,6936.076,6942.929,7340.366,7846.172,8651.945,9077.77,9846.103,9810.081,8860.306,9103.366,9161.6,9143.991,9394.301,9908.673,9394.394,9576.015,8730.821,8954.574,8926.779,8194.439,7543.896
2015-07-27,6411.97,6102.463,5963.968,5896.345,5968.041,6628.495,7186.509,7998.167,8504.132,9024.939,9176.761,7979.384,7816.859,8530.456,8894.471,9055.399,9165.622,9195.291,9166.858,8715.298,8508.664,8255.31,7702.748,7016.707
2015-07-28,6706.49,6700.966,6567.029,6546.72,6683.471,6792.603,7935.879,8123.621,8604.214,8976.176,8919.146,8041.619,8596.98,8259.668,8716.982,8741.543,8635.144,9421.074,9235.437,8696.897,8433.847,7902.834,7200.799,6529.379
2015-07-29,6486.381,6526.017,6362.625,6242.729,6187.64,6219.116,7056.688,7894.769,8369.159,8780.73,8744.797,7495.756,7393.018,7734.833,8143.522,8545.563,9082.589,9279.34,8825.572,8238.08,7776.013,7150.66,6693.787,6166.919
2015-07-30,6119.741,5957.682,5998.15,5921.525,5873.632,6421.802,6938.612,7793.739,8224.659,8716.384,8991.596,7765.66,7438.475,8151.063,8385.814,8651.387,9126.827,9498.256,9177.323,8271.074,7759.419,7333.894,6854.271,6482.205
2015-07-31,6262.286,6065.587,6060.088,5981.426,5932.744,6580.31,6925.378,7717.644,8160.093,8640.801,8809.243,7698.25,7317.177,7824.673,8278.612,8504.722,9230.701,9358.056,8923.796,8140.208,7920.773,7356.859,6796.392,6342.338
2015-08-03,5424.104,5426.627,5300.971,5144.235,5233.907,6074.496,6635.111,7444.943,7879.329,8399.566,8469.363,7424.335,7113.223,7467.935,7881.136,8141.385,8781.497,9345.314,9217.225,8236.597,7855.22,7058.369,6592.826,6038.025
2015-08-04,5997.332,5714.803,5769.895,5784.722,5721.802,6414.505,6771.853,7636.19,7935.383,8545.921,8648.525,7539.623,7193.41,7677.379,8044.765,8370.931,8991.324,9481.075,9204.31,8279.835,7951.977,7369.593,6846.81,6221.834
2015-08-05,6132.13,5869.97,5853.25,5769.338,5845.361,6559.923,6951.687,7715.699,7977.582,8671.243,8676.864,7618.517,7399.618,7898.761,8443.81,8571.813,9044.433,9313.877,9514.903,8519.766,8260.539,7644.519,7121.849,6370.726
2015-08-06,6308.877,6076.699,6008.947,5920.639,6008.069,6661.424,7077.899,7952.98,8410.79,8921.612,9131.91,7982.114,7766.301,8180.176,8498.064,8673.363,9009.788,9293.482,9421.432,8600.335,8325.359,7766.116,7333.294,6639.706
2015-08-07,6542.973,6323.397,6283.494,6195.974,6151.726,6828.154,7219.261,8049.859,8594.884,9172.446,9325.119,8319.131,8125.384,8565.98,8957.768,8989.007,9005.995,9173.222,9474.042,8497.818,8601.376,8300.555,7844.101,7205.894
2015-08-10,7712.46,7335.282,7213.816,7081.183,6926.724,7291.982,7555.477,8766.251,9527.29,10207.317,10380.937,9676.37,9663.798,10116.729,10232.002,10044.481,9888.327,9759.132,9824.148,9535.04,9743.201,9722.284,9342.559,8629.199
2015-08-11,8363.181,8026.965,7788.807,7628.55,7432.729,7571.309,7647.551,8825.831,9480.499,10021.419,10317.528,9361.396,9570.045,9971.113,10263.532,10124.252,9923.372,9771.833,9830.068,9519.787,9768.938,9331.962,9188.049,8544.966
2015-08-12,8194.997,7910.924,7703.957,7483.86,7453.274,7449.316,7629.082,8745.516,9597.965,10067.107,10402.814,9508.357,9753.848,10141.362,10398.399,10132.744,9889.594,9616.178,9731.102,9396.991,9525.243,9448.928,9266.053,8663.203
2015-08-13,8060.188,7805.769,7622.672,7376.368,7295.291,7601.733,7853.009,8748.575,9623.504,10188.879,10365.172,9425.313,9399.699,9836.315,10028.57,9869.75,9723.927,9462.402,9589.485,9273.084,9492.884,9368.202,9068.493,8475.802
2015-08-14,8023.793,7788.884,7585.531,7340.055,7255.973,7542.793,7604.455,8823.807,9419.781,9880.531,9993.751,9477.398,9591.835,9948.602,10175.16,9932.692,9739.416,9524.112,9701.178,9322.067,9610.419,9606.768,9436.516,8795.692
2015-08-17,8911.571,8511.432,8315.798,7992.236,7793.003,7907.163,8076.159,9520.282,10253.685,10781.072,10892.744,10335.54,10673.032,11033.774,11059.343,10766.724,10460.049,10192.087,10422.728,10173.374,10773.967,10956.671,10518.276,10060.763
2015-08-18,9559.601,9164.961,8812.497,8557.36,8340.222,8393.392,8497.917,9590.775,10298.132,10866.287,11187.467,10598.967,10980.316,11257.655,11260.006,10913.217,10424.29,10198.798,10380.94,10318.784,10841.699,10983.401,10766.066,10054.485
2015-08-19,9631.869,9366.018,9076.236,8824.212,8579.897,8655.651,8741.84,9669.684,10432.308,11018.683,11132.235,10473.301,10651.881,11160.682,11132.636,10876.446,10560.736,10382.004,10295.095,9888.399,10147.725,10006.194,9326.402,8796.879
2015-08-20,8364.682,7890.774,7869.704,7565.464,7360.039,7589.222,7690.455,8685.203,9197.089,9808.965,10106.968,9159.82,9175.038,9737.392,9972.408,9812.092,9751.175,9591.987,9964.842,9555.993,9793.179,9729.025,9224.964,8533.559
2015-08-21,8276.239,8101.971,7937.33,7780.587,7657.295,7921.111,8105.994,9159.194,9852.687,10352.338,10768.475,10030.285,10148.821,10524.573,10736.186,10458.165,10195.031,10001.415,10343.476,9877.126,10374.656,10478.941,10129.213,9546.508
2015-08-24,9256.419,8875.852,8567.202,8315.475,8129.613,8271.157,8325.721,9606.8,10363.913,10926.35,11123.098,10656.681,11138.753,11388.845,11296.784,10952.149,10518.871,10295.165,10428.652,10282.47,10956.032,10945.902,10577.761,10033.325
2015-08-25,9749.68,9092.744,9041.052,8691.523,8449.982,8592.772,8699.086,9712.973,10491.59,11012.592,11258.944,10664.751,10963.391,11268.097,11167.613,10812.958,10377.405,10170.402,10090.29,9985.882,10573.369,10713.795,10404.672,9633.184
2015-08-26,9358.087,9052.893,8686.095,8463.401,8225.753,8362.736,8358.676,9497.995,10144.97,10651.39,10606.961,9892.422,10205.754,10487.992,10661.605,10358.797,10217.039,9944.927,9855.11,9202.709,9611.227,9437.583,8922.046,8400.752
2015-08-27,8210.252,7920.863,7784.673,7465.538,7383.742,7739.513,7935.984,9070.943,9686.689,10218.547,10290.242,9743.938,9922.601,10295.21,10330.895,10295.864,9924.534,9707.11,9834.559,9618.709,10058.904,10085.222,9574.803,8894.797
2015-08-28,8522.845,8230.088,8040.014,7751.972,7702.838,7918.414,8149.061,9261.189,9711.611,10144.811,10000.913,9376.002,9594.941,9888.481,10074.047,9868.449,9569.352,9322.548,9379.287,9074.882,9306.889,9094.945,8484.379,7899.225
2015-08-31,6631.994,6480.739,6406.728,6330.073,6279.836,7011.787,7140.52,8232.459,8750.638,9421.037,9600.034,8595.166,8427.456,8672.896,9058.199,9068.49,9022.886,9430.616,9457.085,8721.932,8611.724,8267.376,7685.385,7077.853
2015-09-01,6912.509,6808.771,6739.046,6511.112,6557.558,6912.835,7139.481,8080.395,8654.315,9398.567,9428.433,8479.256,8258.453,8677.007,8992.372,9000.513,8962.361,9080.77,9204.098,8477.218,8504.449,8094.424,7728.43,7147.646
2015-09-02,6761.532,6610.046,6348.928,6479.334,6300.507,6528.696,6656.802,6722.638,6945.049,7358.286,7542.277,7102.89,7049.242,7037.769,7021.718,7113.546,7639.068,8240.627,8121.058,7694.015,7635.54,7302.084,6780.724,6250.338
2015-09-03,6011.535,5733.479,5737.611,5633.545,5676.031,6292.827,6873.358,7838.264,8401.794,9032.779,9105.119,8001.626,7674.462,8076.972,8453.093,8658.515,9342.377,9699.634,9191.223,8428.941,8331.759,7849.133,7415.173,6867.423
2015-09-04,6709.09,6586.307,6498.857,6436.432,6353.135,6990.528,7279.553,8182.04,8671.344,9166.99,9264.612,8252.467,8004.349,8501.869,8775.707,8997.012,9365.209,9786.249,9787.415,8802.507,8763.392,8287.368,7855.228,7282.398
2015-09-07,8070.237,7693.31,7574.03,7440.768,7289.868,7645.976,7852.995,9104.389,9665.796,10086.18,10471.309,9607.062,9569.655,9899.721,10148.873,10037.181,10115.935,10195.228,10122.09,9836.665,10197.458,10118.223,9605.097,8936.902
2015-09-08,8399.148,8024.017,7740.038,7336.621,7100.593,7180.123,7381.879,8227.776,8810.057,9190.526,9266.089,8322.189,8099.48,8460.219,8879.745,9063.291,9439.828,9858.754,9663.148,8904.863,8825.089,8390.544,7944.841,7380.018
2015-09-09,7248.262,7008.223,6884.369,6813.485,6735.422,7423.942,7627.998,8470.861,9065.063,9540.142,9538.167,8157.663,8036.592,8515.521,8794.091,9043.917,9481.431,10055.985,9765.642,8882.815,8699.676,8209.884,7597.829,7039.835
2015-09-10,7016.626,6854.206,6735.825,6627.18,6726.16,7279.895,7597.074,8507.363,8929.325,9580.906,9553.041,8493.331,8068.893,8721.628,9000.315,9165.127,9407.848,9939.316,9962.302,9153.054,8946.119,8468.284,7901.262,7259.456
2015-09-11,7031.853,6897.579,6749.192,6621.279,6617.471,7170.961,7388.355,8453.761,9047.204,9740.405,9793.361,8916.12,8722.376,9133.858,9482.059,9530.33,9561.072,9939.165,9940.64,9276.114,9196.819,8859.631,8390.679,7641.221
2015-09-14,5820.075,5707.511,5683.634,5632.514,5977.592,6755.768,6947.793,7817.767,8356.362,8848.676,9041.825,8170.608,7732.076,8432.715,8802.678,8997.765,9367.901,10179.692,9809.882,8723.374,8646.131,8048.176,7365.71,6788.126
2015-09-15,6925.861,6699.57,6597.853,6457.699,6492.044,7026.264,7374.156,8082.537,8497.438,9030.842,8598.079,7644.927,7489.241,8221.688,8359.16,8588.689,9447.084,10110.169,9288.34,8467.869,8084.028,7625.217,7267.054,6615.509
2015-09-16,6396.117,6226.648,6202.287,6181.638,6310.091,6987.475,7305.539,8035.599,8441.607,8913.123,9080.708,7980.462,7622.882,8103.808,8578.609,8829.472,9683.381,10155.376,9617.56,8610.283,8241.654,7731.266,7131.478,6575.476
2015-09-17,6559.619,6409.339,6392.748,6332.939,7487.419,7114.67,7328.177,8088.909,8546.833,8924.19,9070.05,7970.335,7578.455,8030.27,8606.803,8876.191,9766.789,10293.517,9290.842,9059.723,8367.415,9000.735,8405.424,6492.426
2015-09-18,6504.594,6311.609,6257.729,6226.961,6251.842,6613.956,7062.362,7802.879,8204.586,8574.334,8711.63,7699.725,7540.449,7959.864,8370.413,8681.629,9421.917,10102.701,9554.831,8631.832,8348.265,7732.56,7342.801,6726.742
2015-09-21,6788.87,6227.561,6124.585,5962.245,5773.033,6355.304,6798.135,7898.122,8500.703,8883.446,9253.526,8284.979,8226.426,8535.031,8796.602,9056.732,9773.525,10369.61,9441.228,8774.172,8440.521,7755.043,7318.159,6781.368
2015-09-22,6667.842,6458.895,6379.461,6266.894,6463.696,6908.536,7306.939,7972.757,8537.818,8896.217,9128.285,8002.805,7751.884,8221.013,8625.33,8951.052,9731.941,10458.015,9530.87,8805.943,8701.704,7883.459,7507.803,6981.806
2015-09-23,6925.556,6746.743,6753.125,6682.381,6904.274,7383.074,7680.773,8555.27,8801.152,9364.072,8788.109,8536.848,8453.511,8944.495,9358.464,9503.559,9903.024,10275.735,9615.626,9152.181,9015.631,8354.615,7954.72,7365.145
2015-09-24,7193.672,7016.814,6999.173,6884.721,6962.578,7486.695,7833.705,9001.942,9276.367,9799.886,9914.587,9110.302,9149.131,9818.515,9922.432,9818.845,10133.738,10417.419,10127.305,9536.042,9766.944,9178.163,8597.48,7791.081
2015-09-25,7464.532,7160.841,7006.894,6877.011,6890.292,7456.249,7631.053,8691.88,9393.806,10027.549,10397.964,9415.544,9322.121,9697.442,9997.785,9934.653,10001.272,10526.657,10133.096,9414.125,9497.602,9461.063,8956.543,8006.862
2015-09-28,7136.334,6856.146,6755.47,6664.544,6765.248,7195.236,7514.73,8719.387,9465.95,9939.958,10145.204,9298.649,9293.564,9653.022,9911.883,9830.633,9861.947,10465.457,10079.385,9568.668,9660.012,9422.68,9010.692,8369.107
2015-09-29,8055.402,7775.754,7618.722,7439.664,7370.03,7660.825,7895.91,8919.787,9491.554,10152.722,10292.488,9448.289,9527.509,9840.718,10048.218,9942.754,10123.737,10449.097,10081.805,9763.137,9984.419,9801.55,9304.7,8526.363
2015-09-30,8244.157,7746.229,7561.545,7175.975,7061.616,7534.475,7724.398,8908.412,9244.9,9993.498,10135.697,9223.058,9307.095,9605.177,9834.962,9720.467,9896.545,10504.534,9957.937,9642.433,9684.105,9439.799,8863.852,8245.366
2015-10-01,7828.456,7526.631,7348.703,7173.091,7101.988,7460.534,7583.691,8419.72,9132.262,9755.459,10002.813,9130.549,9160.465,9431.04,9665.173,9693.636,10506.612,10350.867,9608.355,9208.9,9065.19,9856.329,9364.468,8254.142
2015-10-02,7264.33,7088.011,6938.613,6908.115,6821.056,7335.179,7444.114,8326.373,9016.76,9395.434,9642.832,8652.908,8541.351,8854.499,9229.042,9273.538,9613.413,10269.135,9465.32,8860.201,8876.847,8441.619,8047.162,7165.458
2015-10-05,6619.534,6389.903,6334.031,6221.823,6186.959,6803.47,7265.282,8350.169,8690.251,9106.582,9437.766,8401.853,8354.559,8839.92,9176.039,9242.873,9561.964,10639.425,9421.703,8764.235,8588.551,8083.9,7828.313,7259.246
2015-10-06,6816.952,6651.058,6551.492,6475.119,6537.286,7167.955,7259.577,8208.95,8611.504,9031.648,9267.047,8352.172,8208.562,8783.005,9107.025,9238.324,9683.198,10719.131,9624.975,8968.846,8793.138,8305.6,7899.422,7299.877
2015-10-07,7516.024,7400.122,7309.226,7273.682,7243.783,7813.84,8091.088,8584.555,9060.727,9510.116,9565.441,8861.087,8789.0,9254.386,9440.76,9612.506,9795.685,10644.07,9784.747,9418.965,9232.513,8842.281,8380.79,7899.62
2015-10-08,7361.855,7189.878,7133.437,6982.522,7018.945,7429.867,7657.969,8634.964,9019.763,9358.403,9534.357,8487.046,8316.363,8813.854,9101.69,9201.927,9684.103,10854.99,9357.875,8829.148,8708.341,8187.855,7729.818,7190.21
2015-10-09,6951.6,6798.541,6714.492,6663.0,6643.958,7337.937,7569.194,8258.894,8828.294,9044.234,9182.694,7892.585,7774.75,8079.904,8423.305,8861.439,9869.441,10562.887,8903.43,8199.642,7962.881,7470.033,6894.883,6329.828
2015-10-12,5285.461,5166.377,5117.091,5071.262,5151.271,6497.648,6665.639,7435.747,7853.16,8100.097,8022.815,6881.323,6910.062,7250.373,7925.918,8126.365,9239.254,10636.732,8995.401,8079.451,7732.536,7194.116,6449.989,5866.397
2015-10-13,5834.197,5696.963,5627.232,5663.756,6024.761,6673.316,7001.804,7421.245,8005.227,8287.73,8468.463,6940.719,6813.376,7512.719,7946.662,7992.845,9473.996,10881.434,9161.612,8397.651,7897.203,7112.659,6616.935,5959.212
